"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_order","total_sales","total_quantity","total_product","lifespan","avg_order","avg_monthly_spend"
1267,"AW00012266","Tiffany Lin",55,"50 and above","New","2013-06-10",144,2,4401.0,3.0,3,11,2200.5,400.0
1268,"AW00012267","Clifford Garcia",61,"50 and above","VIP","2013-08-16",142,2,5873.0,2.0,2,28,2936.5,210.0
1269,"AW00012268","Edwin Shan",61,"50 and above","New","2013-04-16",146,1,50.0,1.0,1,0,50.0,50.0
1270,"AW00012269","Warren Zheng",54,"50 and above","New","2013-06-27",144,1,44.0,2.0,2,0,44.0,44.0
1271,"AW00012270","Ebony Ramos",59,"50 and above","Regular","2013-07-10",143,2,4455.0,4.0,4,12,2227.5,371.0
1272,"AW00012271","Tyrone Hernandez",60,"50 and above","VIP","2013-05-18",145,3,5683.0,7.0,6,13,1894.3333,437.0
1273,"AW00012272","Justin Alexander",60,"50 and above","VIP","2013-04-08",146,3,5139.0,5.0,5,12,1713.0,428.0
1274,"AW00012273","Nelson Carlson",61,"50 and above","New","2013-08-01",143,1,50.0,1.0,1,0,50.0,50.0
1275,"AW00012274","Javier Torres",49,"40-49","New","2013-10-07",140,1,35.0,1.0,1,0,35.0,35.0
1276,"AW00012275","Adriana Madan",44,"40-49","Regular","2013-07-30",143,2,4435.0,5.0,5,12,2217.5,370.0
1277,"AW00012276","Alisha Shan",49,"40-49","Regular","2013-07-16",143,2,4416.0,5.0,5,12,2208.0,368.0
1278,"AW00012277","Beth Ortega",50,"50 and above","VIP","2013-05-25",145,3,5666.0,8.0,7,13,1888.6667,436.0
1279,"AW00012278","Meredith Johnsen",50,"50 and above","New","2013-06-22",144,1,50.0,1.0,1,0,50.0,50.0
1280,"AW00012279","Mathew Suarez",49,"40-49","VIP","2013-08-13",142,2,5974.0,4.0,4,27,2987.0,221.0
1281,"AW00012280","Theresa Alvarez",44,"40-49","VIP","2013-08-13",142,2,5923.0,5.0,5,27,2961.5,219.0
1282,"AW00012281","Janelle Sanchez",44,"40-49","New","2013-04-03",147,3,5169.0,7.0,7,11,1723.0,470.0
1283,"AW00012282","Nicolas Tang",44,"40-49","New","2013-04-07",146,3,5111.0,3.0,3,11,1703.6667,465.0
1284,"AW00012283","Todd Zeng",44,"40-49","VIP","2013-05-11",145,3,5583.0,6.0,6,13,1861.0,429.0
1285,"AW00012284","Cristina Beck",44,"40-49","VIP","2013-05-21",145,3,5625.0,5.0,5,13,1875.0,433.0
1286,"AW00012285","Bethany Chande",50,"50 and above","VIP","2013-08-14",142,2,5968.0,4.0,4,26,2984.0,230.0
1287,"AW00012286","Nathan Jenkins",50,"50 and above","New","2013-04-18",146,3,5255.0,9.0,9,11,1751.6667,478.0
1288,"AW00012287","Andre Arun",68,"50 and above","New","2013-05-26",145,3,5720.0,10.0,9,11,1906.6667,520.0
1289,"AW00012288","Sara Brooks",40,"40-49","New","2014-01-09",137,2,148.0,5.0,5,3,74.0,49.0
1290,"AW00012289","Joseph Taylor",40,"40-49","VIP","2013-05-22",145,3,5646.0,8.0,8,12,1882.0,471.0
1291,"AW00012290","Kaylee Morris",51,"50 and above","VIP","2013-08-04",143,2,5873.0,2.0,2,26,2936.5,226.0
1292,"AW00012291","Johnathan Suri",75,"50 and above","VIP","2013-11-20",139,4,8067.0,11.0,10,15,2016.75,538.0
1293,"AW00012292","Nicolas Kumar",70,"50 and above","VIP","2013-11-07",139,3,5027.0,6.0,6,17,1675.6667,296.0
1294,"AW00012293","Tammy Garcia",75,"50 and above","New","2013-10-11",140,2,86.0,4.0,4,4,43.0,22.0
1295,"AW00012294","Shane Kovar",75,"50 and above","New","2013-08-16",142,2,75.0,2.0,2,2,37.5,38.0
1296,"AW00012295","Dwayne Gomez",69,"50 and above","New","2013-09-26",141,4,174.0,9.0,9,7,43.5,25.0
1297,"AW00012296","Francisco Sara",63,"50 and above","VIP","2013-10-25",140,5,13164.0,12.0,9,29,2632.8,454.0
1298,"AW00012297","Felicia Blanco",74,"50 and above","VIP","2013-11-09",139,4,8022.0,11.0,10,14,2005.5,573.0
1299,"AW00012298","Crystal Zeng",74,"50 and above","VIP","2013-12-11",138,4,8052.0,10.0,10,15,2013.0,537.0
1300,"AW00012299","Walter Serrano",74,"50 and above","Regular","2013-11-09",139,3,4977.0,7.0,7,18,1659.0,277.0
1301,"AW00012300","Adriana Gonzalez",73,"50 and above","VIP","2013-10-17",140,5,13242.0,10.0,10,28,2648.4,473.0
1302,"AW00012301","Nichole Nara",73,"50 and above","VIP","2013-11-20",139,5,13294.0,13.0,11,30,2658.8,443.0
1303,"AW00012302","Kevin Coleman",73,"50 and above","VIP","2013-12-26",138,4,8091.0,12.0,12,16,2022.75,506.0
1304,"AW00012303","Kristi Alvarez",73,"50 and above","New","2013-10-02",141,2,84.0,3.0,3,1,42.0,84.0
1305,"AW00012304","Alejandro Zhou",68,"50 and above","New","2013-12-28",138,2,123.0,5.0,5,3,61.5,41.0
1306,"AW00012305","Xavier Bailey",65,"50 and above","Regular","2013-10-29",140,3,4940.0,4.0,3,16,1646.6667,309.0
1307,"AW00012306","Logan Parker",66,"50 and above","New","2013-06-08",144,2,75.0,3.0,2,1,37.5,75.0
1308,"AW00012307","Brad She",65,"50 and above","VIP","2013-11-17",139,5,13172.0,11.0,10,29,2634.4,454.0
1309,"AW00012308","Margaret He",54,"50 and above","VIP","2013-11-19",139,5,13268.0,14.0,14,29,2653.6,458.0
1310,"AW00012309","Omar Raje",65,"50 and above","New","2013-05-14",145,2,101.0,4.0,4,1,50.5,101.0
1311,"AW00012310","Stacy Munoz",65,"50 and above","New","2013-10-22",140,2,104.0,4.0,4,0,52.0,104.0
1312,"AW00012311","Stanley Weber",60,"50 and above","New","2013-12-21",138,2,116.0,7.0,7,3,58.0,39.0
1313,"AW00012312","Jake Zhao",55,"50 and above","New","2013-10-28",140,1,35.0,1.0,1,0,35.0,35.0
1314,"AW00012313","Jaime Chande",66,"50 and above","New","2014-01-15",137,1,44.0,2.0,2,0,44.0,44.0
1315,"AW00012314","Jill Suarez",66,"50 and above","VIP","2013-12-28",138,4,7997.0,8.0,7,16,1999.25,500.0
1316,"AW00012315","Ann Rodriguez",66,"50 and above","New","2013-03-14",147,3,6803.0,6.0,6,8,2267.6667,850.0
1317,"AW00012316","Alejandro Luo",60,"50 and above","New","2013-03-19",147,3,6799.0,6.0,6,9,2266.3333,755.0
1318,"AW00012317","Carl She",66,"50 and above","New","2013-03-24",147,3,6823.0,9.0,8,8,2274.3333,853.0
1319,"AW00012318","Kristina Schmidt",66,"50 and above","New","2013-03-08",147,3,6808.0,4.0,4,8,2269.3333,851.0
1320,"AW00012319","Shannon Ye",67,"50 and above","New","2013-12-03",139,2,79.0,3.0,3,7,39.5,11.0
1321,"AW00012320","Cheryl Alvarez",62,"50 and above","New","2013-10-26",140,2,78.0,4.0,4,2,39.0,39.0
1322,"AW00012321","Rosa Hu",68,"50 and above","VIP","2013-11-21",139,5,13215.0,15.0,12,29,2643.0,456.0
1323,"AW00012322","Kari Mehta",68,"50 and above","New","2013-12-22",138,1,50.0,1.0,1,0,50.0,50.0
1324,"AW00012323","Lawrence Alonso",63,"50 and above","VIP","2013-05-15",145,4,10836.0,11.0,11,22,2709.0,493.0
1325,"AW00012324","Dale Lal",68,"50 and above","New","2013-11-14",139,2,66.0,4.0,4,0,33.0,66.0
1326,"AW00012325","Gloria Martin",68,"50 and above","New","2013-12-26",138,2,133.0,5.0,5,4,66.5,33.0
1327,"AW00012326","Glenn Zhou",68,"50 and above","New","2013-11-30",139,2,64.0,2.0,2,2,32.0,32.0
1328,"AW00012327","Edwin Liang",64,"50 and above","New","2013-07-06",143,2,14.0,2.0,2,5,7.0,3.0
1329,"AW00012328","Eugene Zhao",69,"50 and above","New","2013-03-21",147,3,6792.0,8.0,7,9,2264.0,755.0
1330,"AW00012329","Bonnie Shan",69,"50 and above","New","2013-09-26",141,2,119.0,4.0,4,4,59.5,30.0
1331,"AW00012330","Preston Raman",70,"50 and above","VIP","2013-12-24",138,4,7932.0,10.0,8,16,1983.0,496.0
1332,"AW00012331","Meagan Chandra",71,"50 and above","New","2013-03-05",148,1,50.0,1.0,1,0,50.0,50.0
1333,"AW00012332","Andres Nara",71,"50 and above","VIP","2013-06-24",144,4,10789.0,10.0,10,24,2697.25,450.0
1334,"AW00012333","Terrance Rodriguez",71,"50 and above","VIP","2013-06-05",145,4,10829.0,11.0,9,23,2707.25,471.0
1335,"AW00012334","Roy Jimenez",65,"50 and above","New","2014-01-18",137,2,94.0,5.0,5,7,47.0,13.0
1336,"AW00012335","Francisco Ashe",66,"50 and above","New","2013-03-22",147,3,6912.0,9.0,8,9,2304.0,768.0
1337,"AW00012336","Wyatt Price",72,"50 and above","New","2013-12-16",138,2,79.0,2.0,2,9,39.5,9.0
1338,"AW00012337","Dustin Goldstein",44,"40-49","VIP","2013-08-08",142,3,8137.0,7.0,6,20,2712.3333,407.0
1339,"AW00012338","Monica Vance",43,"40-49","VIP","2013-08-17",142,3,8265.0,8.0,8,19,2755.0,435.0
1340,"AW00012339","Clayton Jai",43,"40-49","VIP","2013-08-03",143,3,6865.0,5.0,5,18,2288.3333,381.0
1341,"AW00012340","Stacy Diaz",43,"40-49","VIP","2013-09-23",141,3,6752.0,6.0,6,20,2250.6667,338.0
1342,"AW00012341","Katie Kumar",43,"40-49","VIP","2013-09-09",141,3,6840.0,7.0,6,20,2280.0,342.0
1343,"AW00012342","Morgan Young",44,"40-49","VIP","2013-09-23",141,3,6838.0,7.0,7,20,2279.3333,342.0
1344,"AW00012343","Gloria Ruiz",45,"40-49","VIP","2013-09-20",141,3,5568.0,4.0,4,20,1856.0,278.0
1345,"AW00012344","Dominique Perez",44,"40-49","New","2013-08-13",142,3,68.0,6.0,6,4,22.6667,17.0
1346,"AW00012345","Alison Raje",44,"40-49","New","2014-01-12",137,3,68.0,6.0,6,9,22.6667,8.0
1347,"AW00012346","Wesley Gao",44,"40-49","VIP","2013-09-18",141,3,6864.0,5.0,5,20,2288.0,343.0
1348,"AW00012347","Summer Madan",44,"40-49","VIP","2013-09-24",141,3,6839.0,6.0,5,20,2279.6667,342.0
1349,"AW00012348","Jimmy Vazquez",45,"40-49","VIP","2013-09-12",141,3,6906.0,10.0,9,19,2302.0,363.0
1350,"AW00012349","Lacey Yuan",45,"40-49","VIP","2013-09-01",142,3,6772.0,5.0,5,20,2257.3333,339.0
1351,"AW00012350","Logan Hernandez",41,"40-49","VIP","2013-09-25",141,3,6791.0,6.0,5,20,2263.6667,340.0
1352,"AW00012351","Cara Zhang",40,"40-49","New","2014-01-27",137,3,186.0,7.0,7,7,62.0,27.0
1353,"AW00012352","Ramon Zhang",46,"40-49","New","2013-11-19",139,3,273.0,7.0,6,1,91.0,273.0
1354,"AW00012353","Joe Ramos",40,"40-49","VIP","2013-08-29",142,3,6765.0,5.0,5,19,2255.0,356.0
1355,"AW00012354","Lance Ortega",40,"40-49","VIP","2013-09-02",142,3,6797.0,6.0,6,19,2265.6667,358.0
1356,"AW00012355","Monique Ortega",41,"40-49","VIP","2013-09-17",141,3,6818.0,7.0,7,20,2272.6667,341.0
1357,"AW00012356","Julia Wood",48,"40-49","VIP","2013-09-19",141,3,6810.0,5.0,5,20,2270.0,341.0
1358,"AW00012357","Susan Lu",43,"40-49","New","2014-01-11",137,3,117.0,6.0,5,2,39.0,59.0
1359,"AW00012358","Lacey Raje",49,"40-49","VIP","2013-09-04",142,3,6787.0,5.0,5,19,2262.3333,357.0
1360,"AW00012359","Veronica Raman",49,"40-49","New","2013-10-07",140,3,95.0,6.0,6,0,31.6667,95.0
1361,"AW00012360","Mario Goel",48,"40-49","VIP","2013-09-24",141,3,6750.0,3.0,3,20,2250.0,338.0
1362,"AW00012361","Dana Diaz",43,"40-49","New","2013-11-18",139,3,217.0,5.0,5,2,72.3333,109.0
1363,"AW00012362","Thomas Harrison",73,"50 and above","VIP","2013-04-21",146,2,5904.0,4.0,4,16,2952.0,369.0
1364,"AW00012363","Kayla Thompson",78,"50 and above","New","2013-10-01",141,4,274.0,11.0,9,6,68.5,46.0
1365,"AW00012364","Erin Rogers",78,"50 and above","VIP","2013-03-31",147,2,5898.0,2.0,2,15,2949.0,393.0
1366,"AW00012365","Alex Evans",72,"50 and above","New","2013-06-06",144,2,54.0,4.0,4,2,27.0,27.0
1367,"AW00012366","Stephanie Cox",77,"50 and above","New","2013-11-27",139,2,89.0,5.0,5,7,44.5,13.0
1368,"AW00012367","Trinity Townsend",46,"40-49","New","2013-11-10",139,2,160.0,5.0,5,9,80.0,18.0
1369,"AW00012368","Rodney Rubio",46,"40-49","New","2013-11-27",139,1,35.0,1.0,1,0,35.0,35.0
1370,"AW00012369","Terrence Lal",56,"50 and above","New","2013-12-14",138,3,94.0,6.0,5,2,31.3333,47.0
1371,"AW00012370","Preston Perez",56,"50 and above","New","2013-06-02",145,3,61.0,6.0,4,3,20.3333,20.0
1372,"AW00012371","Stefanie Subram",56,"50 and above","New","2013-11-25",139,3,213.0,7.0,6,4,71.0,53.0
1373,"AW00012372","Darren Prasad",56,"50 and above","New","2013-07-19",143,3,98.0,7.0,5,3,32.6667,33.0
1374,"AW00012373","Isaac Gray",39,"30-39","Regular","2013-08-17",142,2,3593.0,3.0,3,25,1796.5,144.0
1375,"AW00012374","Marie Kapoor",39,"30-39","New","2013-02-07",148,1,35.0,1.0,1,0,35.0,35.0
1376,"AW00012375","Jarrod Raman",39,"30-39","New","2014-01-11",137,1,44.0,2.0,2,0,44.0,44.0
1377,"AW00012376","Holly Perez",39,"30-39","New","2013-06-04",145,2,75.0,3.0,3,0,37.5,75.0
1378,"AW00012377","Christopher Miller",39,"30-39","New","2013-06-24",144,1,50.0,1.0,1,0,50.0,50.0
1379,"AW00012378","Brianna Sanchez",40,"40-49","New","2013-07-25",143,2,4366.0,2.0,2,11,2183.0,397.0
1380,"AW00012379","Bridget Chande",41,"40-49","New","2013-04-21",146,1,50.0,1.0,1,0,50.0,50.0
1381,"AW00012380","Omar Yuan",45,"40-49","VIP","2013-06-19",144,3,5570.0,5.0,5,12,1856.6667,464.0
1382,"AW00012381","Johnny Lal",40,"40-49","New","2013-04-18",146,3,5161.0,6.0,5,9,1720.3333,573.0
1383,"AW00012382","Tamara Chen",41,"40-49","New","2013-06-06",144,3,5606.0,3.0,2,11,1868.6667,510.0
1384,"AW00012383","Albert Gomez",46,"40-49","VIP","2013-08-08",142,2,5898.0,2.0,2,26,2949.0,227.0
1385,"AW00012384","Jacquelyn Gutierrez",46,"40-49","New","2013-04-10",146,3,5056.0,8.0,8,7,1685.3333,722.0
1386,"AW00012385","Tara Raji",46,"40-49","New","2013-04-03",147,3,5118.0,4.0,4,10,1706.0,512.0
1387,"AW00012386","Katherine Perry",47,"40-49","New","2013-07-05",144,2,4497.0,6.0,5,11,2248.5,409.0
1388,"AW00012387","Meredith Vazquez",41,"40-49","New","2013-09-21",141,1,35.0,1.0,1,0,35.0,35.0
1389,"AW00012388","Casey Kumar",47,"40-49","Regular","2013-08-20",142,2,4379.0,3.0,3,12,2189.5,365.0
1390,"AW00012389","Albert Jim├®nez",47,"40-49","New","2013-11-13",139,1,50.0,1.0,1,0,50.0,50.0
1391,"AW00012390","Denise Martinez",41,"40-49","New","2013-05-26",145,3,4977.0,7.0,7,9,1659.0,553.0
1392,"AW00012391","Olivia Kelly",42,"40-49","New","2013-05-29",145,3,5121.0,4.0,3,11,1707.0,466.0
1393,"AW00012392","Nichole Nath",48,"40-49","New","2013-03-15",147,2,75.0,3.0,3,1,37.5,75.0
1394,"AW00012393","Brenda Sai",48,"40-49","New","2013-09-27",141,1,74.0,2.0,2,0,74.0,74.0
1395,"AW00012394","Erika Serrano",43,"40-49","New","2013-06-14",144,3,5636.0,5.0,5,11,1878.6667,512.0
1396,"AW00012395","Kyle Carter",43,"40-49","VIP","2013-09-24",141,2,5968.0,4.0,4,27,2984.0,221.0
1397,"AW00012396","Susan Yang",48,"40-49","New","2013-10-15",140,1,50.0,1.0,1,0,50.0,50.0
1398,"AW00012397","Shaun Chapman",49,"40-49","New","2013-05-24",145,3,4968.0,7.0,7,9,1656.0,552.0
1399,"AW00012398","Ashley Clark",48,"40-49","VIP","2013-09-17",141,3,6498.0,6.0,6,27,2166.0,241.0
1400,"AW00012399","Henry Chapman",48,"40-49","New","2013-08-23",142,1,59.0,4.0,4,0,59.0,59.0
1401,"AW00012400","Andy Martin",48,"40-49","New","2013-08-09",142,1,69.0,3.0,3,0,69.0,69.0
1402,"AW00012401","Kimberly Rivera",43,"40-49","New","2013-09-19",141,1,37.0,2.0,2,0,37.0,37.0
1403,"AW00012402","Albert Moreno",48,"40-49","New","2013-06-02",145,3,5218.0,6.0,6,11,1739.3333,474.0
1404,"AW00012403","Henry Young",48,"40-49","New","2013-11-20",139,1,67.0,3.0,3,0,67.0,67.0
1405,"AW00012404","Krystal Liang",42,"40-49","New","2013-06-03",145,3,5251.0,8.0,8,10,1750.3333,525.0
1406,"AW00012405","Cole Sanchez",49,"40-49","New","2014-01-07",137,1,37.0,2.0,2,0,37.0,37.0
1407,"AW00012406","Ross Gutierrez",49,"40-49","New","2013-12-16",138,1,35.0,1.0,1,0,35.0,35.0
1408,"AW00012407","Shawn Raji",43,"40-49","New","2013-10-26",140,1,75.0,3.0,3,0,75.0,75.0
1409,"AW00012408","Jon Lu",49,"40-49","New","2013-09-30",141,1,42.0,3.0,3,0,42.0,42.0
1410,"AW00012409","Savannah Hill",44,"40-49","New","2013-11-07",139,2,155.0,2.0,2,5,77.5,31.0
1411,"AW00012410","Mariah Richardson",44,"40-49","New","2014-01-16",137,2,160.0,3.0,3,9,80.0,18.0
1412,"AW00012411","Kevin Alexander",44,"40-49","New","2013-10-17",140,2,160.0,3.0,3,3,80.0,53.0
1413,"AW00012412","Mackenzie Wright",89,"50 and above","New","2013-11-11",139,2,259.0,5.0,5,0,129.5,259.0
1414,"AW00012413","James Gonzales",48,"40-49","New","2013-08-13",142,2,162.0,4.0,4,1,81.0,162.0
1415,"AW00012414","Ethan Lal",53,"50 and above","New","2013-08-31",142,2,157.0,3.0,3,3,78.5,52.0
1416,"AW00012415","Brianna Richardson",53,"50 and above","New","2013-11-22",139,1,75.0,3.0,3,0,75.0,75.0
1417,"AW00012416","Veronica Martinez",42,"40-49","New","2013-06-29",144,1,40.0,2.0,2,0,40.0,40.0
1418,"AW00012417","Alexis Bryant",47,"40-49","New","2014-01-05",138,1,59.0,3.0,3,0,59.0,59.0
1419,"AW00012418","Robert Hernandez",66,"50 and above","VIP","2013-11-06",139,2,5969.0,5.0,5,22,2984.5,271.0
1420,"AW00012419","Destiny Bell",66,"50 and above","New","2013-06-10",144,1,35.0,1.0,1,0,35.0,35.0
1421,"AW00012420","Spencer Hayes",66,"50 and above","New","2013-03-15",147,1,42.0,3.0,3,0,42.0,42.0
1422,"AW00012421","Cameron Hughes",61,"50 and above","New","2013-03-12",147,1,75.0,3.0,3,0,75.0,75.0
1423,"AW00012422","Hailey Evans",66,"50 and above","New","2013-10-13",140,1,35.0,1.0,1,0,35.0,35.0
1424,"AW00012423","Sarah Thompson",54,"50 and above","VIP","2013-11-18",139,2,5908.0,3.0,3,22,2954.0,269.0
1425,"AW00012424","Rebecca Mitchell",59,"50 and above","New","2013-08-25",142,1,99.0,4.0,4,0,99.0,99.0
1426,"AW00012425","Brandon White",65,"50 and above","New","2013-11-17",139,1,90.0,3.0,3,0,90.0,90.0
1427,"AW00012426","Cody Cox",65,"50 and above","New","2013-11-05",140,1,99.0,4.0,4,0,99.0,99.0
1428,"AW00012427","Kimberly Stewart",65,"50 and above","New","2013-06-04",145,1,40.0,2.0,2,0,40.0,40.0
1429,"AW00012428","Sean Morris",64,"50 and above","New","2013-10-26",140,1,75.0,3.0,3,0,75.0,75.0
1430,"AW00012429","Melvin Black",64,"50 and above","New","2013-03-05",148,1,35.0,1.0,1,0,35.0,35.0
1431,"AW00012430","Kaitlyn Thompson",64,"50 and above","New","2014-01-10",137,4,289.0,11.0,9,8,72.25,36.0
1432,"AW00012431","Wyatt Thomas",64,"50 and above","New","2014-01-08",137,4,224.0,8.0,7,9,56.0,25.0
1433,"AW00012432","Nathan Clark",64,"50 and above","New","2013-10-26",140,1,92.0,3.0,3,0,92.0,92.0
1434,"AW00012433","Antonio Price",58,"50 and above","New","2013-03-30",147,1,75.0,3.0,3,0,75.0,75.0
1435,"AW00012434","Thomas Kumar",64,"50 and above","New","2013-11-20",139,1,75.0,3.0,3,0,75.0,75.0
1436,"AW00012435","Christy Zhou",64,"50 and above","VIP","2013-07-29",143,2,5920.0,3.0,3,19,2960.0,312.0
1437,"AW00012436","Albert Diaz",64,"50 and above","New","2013-06-16",144,1,42.0,3.0,3,0,42.0,42.0
1438,"AW00012437","Jeremy Young",53,"50 and above","VIP","2013-07-18",143,2,5983.0,5.0,5,19,2991.5,315.0
1439,"AW00012438","Bailey Rogers",58,"50 and above","VIP","2013-04-06",146,2,5898.0,2.0,2,15,2949.0,393.0
1440,"AW00012439","Megan Bennett",63,"50 and above","New","2013-03-25",147,1,125.0,4.0,4,0,125.0,125.0
1441,"AW00012440","Francisco Chandra",63,"50 and above","VIP","2013-07-06",143,2,5913.0,4.0,4,19,2956.5,311.0
1442,"AW00012441","Trevor Simmons",62,"50 and above","VIP","2013-07-22",143,2,5875.0,3.0,3,19,2937.5,309.0
1443,"AW00012442","Allison Richardson",62,"50 and above","VIP","2013-08-02",143,2,5900.0,3.0,3,20,2950.0,295.0
1444,"AW00012443","Garrett James",62,"50 and above","New","2014-01-18",137,1,30.0,2.0,2,0,30.0,30.0
1445,"AW00012444","Mackenzie Phillips",62,"50 and above","New","2014-01-25",137,4,293.0,11.0,9,10,73.25,29.0
1446,"AW00012445","Cameron Taylor",62,"50 and above","New","2013-08-08",142,1,22.0,1.0,1,0,22.0,22.0
1447,"AW00012446","Jasmine Hall",62,"50 and above","VIP","2013-08-25",142,2,5944.0,4.0,4,20,2972.0,297.0
1448,"AW00012447","Carson Hayes",62,"50 and above","New","2013-05-03",146,1,2332.0,4.0,4,0,2332.0,2332.0
1449,"AW00012448","Hailey Cox",50,"50 and above","VIP","2013-07-31",143,2,5915.0,5.0,5,19,2957.5,311.0
1450,"AW00012449","Dylan Brown",61,"50 and above","New","2013-06-10",144,1,2352.0,3.0,3,0,2352.0,2352.0
1451,"AW00012450","Cody Cook",61,"50 and above","VIP","2013-08-18",142,2,5955.0,4.0,4,19,2977.5,313.0
1452,"AW00012451","Anna Simmons",61,"50 and above","New","2013-06-20",144,1,2368.0,4.0,4,0,2368.0,2368.0
1453,"AW00012452","Sean Sanchez",61,"50 and above","VIP","2013-07-31",143,2,5935.0,4.0,4,19,2967.5,312.0
1454,"AW00012453","Madison Bennett",61,"50 and above","New","2013-05-20",145,1,22.0,1.0,1,0,22.0,22.0
1455,"AW00012454","Samuel Griffin",60,"50 and above","New","2013-04-08",146,1,72.0,4.0,4,0,72.0,72.0
1456,"AW00012455","Benjamin Lewis",60,"50 and above","New","2013-11-17",139,1,22.0,1.0,1,0,22.0,22.0
1457,"AW00012456","Thomas Chen",60,"50 and above","New","2014-01-16",137,1,22.0,1.0,1,0,22.0,22.0
1458,"AW00012457","Misty Rai",60,"50 and above","New","2013-04-04",147,1,24.0,2.0,2,0,24.0,24.0
1459,"AW00012458","Veronica Sanchez",51,"50 and above","New","2013-09-04",142,1,50.0,1.0,1,0,50.0,50.0
1460,"AW00012459","Stefanie Rodriguez",51,"50 and above","New","2013-06-16",144,3,5618.0,5.0,5,11,1872.6667,511.0
1461,"AW00012460","Dominique Malhotra",51,"50 and above","New","2013-06-19",144,3,5679.0,6.0,6,10,1893.0,568.0
1462,"AW00012461","Ruth Suri",46,"40-49","New","2013-05-21",145,3,5030.0,9.0,6,9,1676.6667,559.0
1463,"AW00012462","Levi Suri",51,"50 and above","New","2013-05-09",145,3,5048.0,8.0,8,8,1682.6667,631.0
1464,"AW00012463","Todd Huang",51,"50 and above","New","2013-06-06",144,3,5201.0,7.0,7,11,1733.6667,473.0
1465,"AW00012464","Jared Cook",52,"50 and above","VIP","2013-09-13",141,2,5898.0,2.0,2,25,2949.0,236.0
1466,"AW00012465","Cassandra Patel",47,"40-49","New","2013-08-28",142,2,83.0,4.0,4,4,41.5,21.0
1467,"AW00012466","Willie He",52,"50 and above","New","2013-03-19",147,1,59.0,2.0,2,0,59.0,59.0
1468,"AW00012467","Jennifer Jones",41,"40-49","New","2013-04-21",146,1,59.0,2.0,2,0,59.0,59.0
1469,"AW00012468","Wayne Nath",46,"40-49","VIP","2013-09-17",141,2,5875.0,3.0,3,26,2937.5,226.0
1470,"AW00012469","Shane Srini",53,"50 and above","New","2013-09-19",141,1,50.0,1.0,1,0,50.0,50.0
1471,"AW00012470","Barbara He",53,"50 and above","New","2013-11-23",139,1,50.0,1.0,1,0,50.0,50.0
1472,"AW00012471","Lacey Zeng",52,"50 and above","New","2013-03-16",147,1,84.0,4.0,4,0,84.0,84.0
1473,"AW00012472","Jeffery Zhang",47,"40-49","New","2013-08-09",142,1,50.0,1.0,1,0,50.0,50.0
1474,"AW00012473","Sergio Sai",53,"50 and above","New","2013-06-30",144,3,5665.0,7.0,7,11,1888.3333,515.0
1475,"AW00012474","Tammy Chandra",47,"40-49","VIP","2013-09-10",141,2,5928.0,3.0,3,25,2964.0,237.0
1476,"AW00012475","Logan Carter",54,"50 and above","New","2013-08-23",142,2,4438.0,4.0,4,11,2219.0,403.0
1477,"AW00012476","Rodney Jimenez",43,"40-49","New","2013-10-24",140,2,73.0,3.0,3,0,36.5,73.0
1478,"AW00012477","Robin Gill",54,"50 and above","New","2013-12-09",138,1,50.0,1.0,1,0,50.0,50.0
1479,"AW00012478","Ruben Mehta",54,"50 and above","New","2013-12-30",138,1,9.0,1.0,1,0,9.0,9.0
